0 0.000000 0.000061 0.000061
1 0.000000 0.000065 0.000065
2 0.000000 1.931774 1.879290
3 0.000000 5.597824 5.445052
4 0.000000 10.810936 10.515107
5 0.000000 17.396688 16.919724
6 0.000000 25.192877 24.501076
7 0.000000 34.048927 33.112648
8 0.000000 43.825279 42.618668
9 0.000000 54.392849 52.893532
10 0.000000 65.632431 63.821285
11 0.000000 77.434196 75.295074
12 0.000000 89.697144 87.216667
13 0.000000 102.328644 99.495956
14 0.000000 115.243889 112.050453
15 0.000000 128.365479 124.804909
16 0.000000 141.623123 137.691010
17 0.000000 154.952972 150.646759
18 0.000000 168.297287 163.616043
19 0.000000 181.603973 176.548264
20 0.000000 194.826294 189.398010
21 0.000000 207.922424 202.124695
22 0.000000 220.855240 214.692200
23 0.000000 233.591843 227.068634
24 0.000000 246.103378 239.225922
25 0.000000 258.364685 251.139679
26 0.000000 270.354034 262.788788
27 0.000000 282.052887 274.155212
28 0.000000 293.445648 285.223846
29 0.000000 304.519348 295.982086
30 0.000000 315.263550 306.419830
31 0.000000 325.670105 316.529175
32 0.000000 335.732849 326.304199
33 0.000000 345.447662 335.740814
34 0.000000 354.812073 344.836548
35 0.000000 363.825043 353.590668
36 0.000000 372.487152 362.003479
37 0.000000 380.800079 370.076782
38 0.000000 388.766693 377.813293
39 0.000000 396.390869 385.216888
40 0.000000 403.677307 392.292175
41 0.000000 410.631653 399.044556
42 0.000000 417.260132 405.480133
43 0.000000 423.569550 411.605591
44 0.000000 429.567352 417.428009
45 0.000000 435.261322 422.955048
46 0.000000 440.659576 428.194580
47 0.000000 445.770569 433.154846
48 0.000000 450.603058 437.844238
49 0.000000 455.165802 442.271423
50 0.000000 459.467834 446.445099
51 0.000000 463.518219 450.374084
52 0.000000 467.326019 454.067261
53 0.000000 470.900391 457.533447
54 0.000000 474.250336 460.781525
55 0.000000 477.384918 463.820190
56 0.000000 480.312988 466.658112
57 0.000000 483.043365 469.303864
58 0.000000 485.584656 471.765869
59 0.000000 487.945435 474.052399
60 0.000000 490.134033 476.171509
61 0.000000 492.158600 478.131134
62 0.000000 494.027100 479.939026
63 0.000000 495.747223 481.602692
64 0.000000 497.326477 483.129456
65 0.000000 498.772247 484.526398
66 0.000000 500.091522 485.800446
67 0.000000 501.291199 486.958160
68 0.000000 502.377808 488.005981
