0 300 199 1.800100
1 301 199 1.836007
2 302 199 1.836007
3 303 198 1.836007
4 304 198 1.836007
5 305 198 1.836007
6 306 198 1.836007
7 307 197 1.836007
8 308 197 1.836007
9 309 197 1.836007
10 310 197 1.836007
11 311 196 1.836007
12 312 196 1.836007
13 313 196 1.836007
14 314 196 1.836007
15 315 195 1.836007
16 316 195 1.836007
17 317 195 1.836007
18 318 195 1.836007
19 319 194 1.836007
20 320 194 1.836007
21 321 194 1.836007
22 322 194 1.836007
23 323 193 1.836007
24 324 193 1.836007
25 325 193 1.836007
26 326 192 1.836007
27 327 192 1.836007
28 327 192 1.836007
29 328 192 1.836007
30 329 191 1.836007
31 330 191 1.836007
32 331 191 1.836007
33 332 191 1.836007
34 333 190 1.836007
35 334 190 1.836007
36 335 190 1.836007
37 336 190 1.836007
38 337 189 1.836007
39 338 189 1.836007
40 339 189 1.836007
41 340 189 1.836007
42 341 188 1.836007
43 342 188 1.836007
44 343 188 1.836007
45 343 188 1.832008
46 344 187 1.828008
47 344 187 1.824008
48 345 187 1.820008
49 345 187 1.816008
50 346 187 1.812008
51 346 187 1.808008
52 347 187 1.804008
53 347 187 1.800008
54 348 187 1.796008
55 348 186 1.792008
56 349 186 1.788008
57 349 186 1.784008
58 350 186 1.780008
59 350 186 1.776008
60 351 186 1.780008
61 351 186 1.784008
62 352 186 1.788008
63 352 186 1.792008
64 353 185 1.796008
65 353 185 1.800008
66 354 185 1.804008
67 354 185 1.808008
68 355 185 1.812008
69 355 185 1.816008
70 356 185 1.820008
71 356 185 1.824008
72 357 185 1.828008
73 357 184 1.832008
74 358 184 1.836007
75 358 184 1.840007
76 358 184 1.836007
77 359 184 1.832008
78 359 184 1.828008
79 360 184 1.824008
80 360 183 1.820008
81 361 183 1.816008
82 361 183 1.812008
83 362 183 1.808008
84 362 183 1.804008
85 363 183 1.800008
86 363 183 1.796008
87 364 183 1.792008
88 364 183 1.788008
89 365 182 1.784008
90 365 182 1.780008
91 366 182 1.776008
92 366 182 1.772008
93 367 182 1.768008
94 367 182 1.764008
95 368 182 1.760008
96 368 182 1.756009
97 369 182 1.752009
98 369 182 1.748009
99 370 182 1.744009
100 370 181 1.740009
101 371 181 1.797213
102 371 181 1.793213
103 372 181 1.789213
104 372 181 1.785213
105 373 181 1.781213
106 373 181 1.777213
107 374 181 1.773213
108 374 181 1.769213
109 375 180 1.765213
110 375 180 1.761213
111 376 180 1.757213
112 376 180 1.753213
113 377 180 1.749213
114 377 180 1.745213
115 378 180 1.741213
116 378 180 1.737213
117 379 180 1.741213
118 379 180 1.745213
119 380 180 1.749213
120 380 180 1.753213
121 381 179 1.757213
122 381 179 1.761213
123 381 179 1.765213
124 382 179 1.769213
125 382 179 1.773213
126 383 179 1.777213
127 383 179 1.781213
128 384 179 1.785213
129 384 179 1.789213
130 385 178 1.793213
131 385 178 1.797213
132 386 178 1.801213
133 386 178 1.805213
134 387 178 1.809213
135 387 178 1.813213
136 388 178 1.817212
137 388 178 1.821212
138 389 178 1.825212
139 389 177 1.829212
140 390 177 1.833212
141 390 177 1.837212
142 391 177 1.841212
143 391 177 1.845212
144 392 177 1.849212
145 392 177 1.853212
146 393 176 1.857212
147 393 176 1.861212
148 394 176 1.857212
149 394 176 1.853212
150 395 176 1.849212
151 395 176 1.845212
152 396 176 1.841212
153 396 175 1.837212
154 397 175 1.833212
155 397 175 1.829212
156 397 175 1.825212
157 398 175 1.821212
158 398 175 1.817212
159 399 175 1.813213
160 399 175 1.809213
161 400 175 1.805213
162 400 174 1.801213
163 401 174 1.797213
164 401 174 1.793213
165 402 174 1.789213
166 402 174 1.785213
167 403 174 1.781213
168 403 174 1.777213
169 404 174 1.773213
170 404 174 1.769213
171 405 173 1.765213
172 405 173 1.761213
173 406 173 1.757213
174 406 173 1.753213
175 407 173 1.749213
176 407 173 1.745213
177 408 173 1.741213
178 408 173 1.737213
179 409 173 1.733214
180 409 173 1.733214
181 409 173 1.733214
182 409 173 1.733214
183 409 173 1.733214
184 409 173 1.733214
185 409 173 1.733214
186 409 173 1.733214
187 409 173 1.733214
188 409 173 1.733214
189 409 173 1.733214
190 409 173 1.733214
191 409 173 1.733214
192 409 173 1.733214
193 409 173 1.733214
194 409 173 1.733214
195 409 173 1.733214
196 409 173 1.733214
197 409 173 1.733214
198 409 173 1.733214
199 409 173 1.733214
