0 0.000000 13.019989 12.884654 0.000000 13.552968 13.855658 0.000000 0.000000
0 0.000000 12.960780 12.852435 0.000000 13.549639 13.867363 0.000000 0.000000
0 0.000000 12.924027 12.814741 -0.000000 13.531157 13.850125 0.000000 0.000000
0 0.000000 12.887192 12.776948 -0.000000 13.512801 13.833013 0.000000 0.000000
0 0.000000 12.850271 12.739058 -0.000000 13.494574 13.816025 0.000000 0.000000
0 0.000000 12.813268 12.701071 -0.000000 13.476476 13.799165 0.000000 0.000000
0 0.000000 12.776179 12.662986 -0.000000 13.458510 13.782434 0.000000 0.000000
0 0.000000 12.739009 12.624804 -0.000000 13.440679 13.765833 0.000000 0.000000
0 0.000000 12.701754 12.586521 -0.000000 13.422982 13.749363 0.000000 0.000000
0 0.000000 12.664414 12.548140 -0.000000 13.405423 13.733028 0.000000 0.000000
0 0.000000 12.626988 12.509659 -0.000000 13.388003 13.716828 0.000000 0.000000
0 0.000000 12.589479 12.471076 -0.000000 13.370725 13.700765 0.000000 0.000000
0 0.000000 12.551883 12.432393 -0.000000 13.353588 13.684841 0.000000 0.000000
0 0.000000 12.514202 12.393608 -0.000000 13.336596 13.669056 0.000000 0.000000
0 0.000000 12.476435 12.354720 -0.000000 13.319752 13.653413 0.000000 0.000000
0 0.000000 12.438581 12.315729 -0.000000 13.303055 13.637914 0.000000 0.000000
0 0.000000 12.400641 12.276636 -0.000000 13.286508 13.622559 0.000000 0.000000
0 0.000000 12.362614 12.237437 -0.000000 13.270112 13.607349 0.000000 0.000000
0 0.000000 12.324499 12.198134 -0.000000 13.253870 13.592289 0.000000 0.000000
0 0.000000 12.286299 12.158726 -0.000000 13.237784 13.577377 0.000000 0.000000
0 0.000000 12.248009 12.119210 -0.000000 13.221857 13.562616 0.000000 0.000000
0 0.000000 12.209633 12.079589 -0.000000 13.206088 13.548010 0.000000 0.000000
0 0.000000 12.171167 12.039860 -0.000000 13.190480 13.533557 0.000000 0.000000
0 0.000000 12.132615 12.000023 -0.000000 13.175035 13.519259 0.000000 0.000000
0 0.000000 12.093973 11.960078 -0.000000 13.159756 13.505120 0.000000 0.000000
0 0.000000 12.055243 11.920025 -0.000000 13.144642 13.491138 0.000000 0.000000
0 0.000000 12.034402 11.900195 -0.000000 13.138304 13.485912 0.000000 0.000000
0 0.000000 12.013506 11.880321 -0.000000 13.132092 13.480797 0.000000 0.000000
