16884	17	20
62160	19	21
28161	17	20
100002	3	7
23646	15	20
76902	14	20
26061	13	20
30282	16	20
100002	10	16
32340	16	20
46431	27	33
73437	16	22
50547	15	20
24801	14	20
22533	17	20
