0 300 199 2.800100
1 300 198 2.835568
2 300 197 2.835568
3 301 196 2.835568
4 301 195 2.835568
5 301 194 2.835568
6 302 193 2.835568
7 302 192 2.835568
8 302 191 2.835568
9 303 190 2.835568
10 303 189 2.835568
11 303 188 2.835568
12 303 187 2.835568
13 304 186 2.835568
14 304 185 2.835568
15 304 184 2.835568
16 305 183 2.835568
17 305 182 2.835568
18 305 181 2.835568
19 306 180 2.835568
20 306 179 2.835568
21 306 179 2.835568
22 306 178 2.835568
23 307 177 2.835568
24 307 176 2.835568
25 307 175 2.835568
26 308 174 2.835568
27 308 173 2.835568
28 308 172 2.835568
29 309 171 2.835568
30 309 170 2.835568
31 309 169 2.835568
32 309 168 2.835568
33 310 167 2.835568
34 310 166 2.835568
35 310 165 2.835568
36 311 164 2.835568
37 311 163 2.835568
38 311 162 2.835568
39 312 161 2.835568
40 312 160 2.835568
41 312 159 2.835568
42 312 159 2.835568
43 313 158 2.835568
44 313 157 2.835568
45 313 156 2.835568
46 314 155 2.835568
47 314 154 2.835568
48 314 153 2.835568
49 315 152 2.835568
50 315 151 2.835568
51 315 150 2.831568
52 315 150 2.827568
53 315 150 2.827568
54 315 150 2.827568
55 315 150 2.827568
56 315 150 2.827568
57 315 150 2.827568
58 315 150 2.827568
59 315 150 2.827568
60 315 150 2.827568
61 315 150 2.827568
62 315 149 2.823568
63 316 149 2.819568
64 316 149 2.815568
65 316 148 2.811568
66 316 148 2.807568
67 316 147 2.803568
68 316 147 2.799568
69 317 146 2.795568
70 317 146 2.791569
71 317 145 2.787569
72 317 145 2.783569
73 317 144 2.779569
74 317 144 2.775569
75 318 143 2.771569
76 318 143 2.767569
77 318 142 2.763569
78 318 142 2.759569
79 318 141 2.755569
80 318 141 2.751569
81 319 141 2.747569
82 319 140 2.743569
83 319 140 2.739569
84 319 139 2.735569
85 319 139 2.731569
86 320 138 2.727569
87 320 138 2.723569
88 320 137 2.719569
89 320 137 2.715569
90 321 136 2.711570
91 321 136 2.707570
92 321 136 2.703570
93 321 135 2.699570
94 321 135 2.695570
95 322 134 2.691570
96 322 134 2.687570
97 322 133 2.683570
98 322 133 2.679570
99 322 132 2.675570
100 323 132 2.671570
101 323 132 2.601945
102 323 131 2.597945
103 323 131 2.593945
104 324 130 2.589945
105 324 130 2.585945
106 324 129 2.581945
107 325 129 2.577945
108 325 129 2.573945
109 325 128 2.569945
110 325 128 2.565945
111 326 127 2.561945
112 326 127 2.557945
113 326 126 2.553945
114 326 126 2.549945
115 327 126 2.545945
116 327 125 2.541945
117 327 125 2.537946
118 328 124 2.533946
119 328 124 2.529946
120 328 124 2.525946
121 328 123 2.521946
122 329 123 2.517946
123 329 122 2.513946
124 329 122 2.509946
125 330 121 2.509946
126 330 120 2.509946
127 331 120 2.509946
128 332 119 2.509946
129 332 118 2.509946
130 333 117 2.509946
131 333 116 2.509946
132 334 115 2.509946
133 335 115 2.509946
134 335 114 2.509946
135 336 113 2.509946
136 336 112 2.509946
137 337 111 2.509946
138 338 111 2.509946
139 338 110 2.509946
140 339 109 2.509946
141 339 108 2.509946
142 340 107 2.509946
143 341 107 2.509946
144 341 106 2.509946
145 342 105 2.509946
146 342 104 2.509946
147 343 103 2.509946
148 343 103 2.509946
149 344 102 2.509946
150 345 101 2.509946
151 345 100 2.509946
152 346 99 2.509946
153 346 99 2.509946
154 347 98 2.509946
155 348 97 2.509946
156 348 96 2.509946
157 349 95 2.509946
158 349 95 2.509946
159 350 94 2.509946
160 351 93 2.509946
161 351 92 2.509946
162 352 91 2.509946
163 352 90 2.509946
164 353 90 2.509946
165 354 89 2.509946
166 354 88 2.509946
